uuid,generation,location,parent-uuids,genetic-operators,push-program-size,plush-genome-size,push-program,plush-genome,total-error,TC0,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9
a871bbb0-3548-4225-865f-e2fdb781df7b,0,102,[],:random,37,34,(string_swap vector_float_empty vector_boolean_length integer_gt string_eq exec_when (vector_float_replacefirst vector_float_remove) exec_pop (string_contains print_newline) return_char_pop exec_fromzipchildren integer_eq zip_remove zip_yankdup zip_insert_right_fromcode vector_integer_contains float_max string_replacechar vector_integer_conj zip_insert_right_fromcode integer_mod boolean_rot vector_float_take code_contains vector_boolean_yank float_tan integer_inc code_pop vector_string_contains vector_float_concat char_yank code_car),"({:instruction string_swap, :close 0} {:instruction vector_float_empty, :close 0} {:instruction vector_boolean_length, :close 0} {:instruction integer_gt, :close 0} {:instruction string_eq, :close 0} {:instruction exec_when, :close 0} {:instruction vector_float_replacefirst, :close 0} {:instruction vector_float_remove, :close 1} {:instruction exec_pop, :close 0} {:instruction string_contains, :close 0} {:instruction print_newline, :close 1} {:instruction return_char_pop, :close 2} {:instruction exec_fromzipchildren, :close 1} {:instruction integer_eq, :close 0} {:instruction zip_remove, :close 0} {:instruction zip_yankdup, :close 0} {:instruction zip_insert_right_fromcode, :close 0} {:instruction vector_integer_contains, :close 0} {:instruction float_max, :close 0} {:instruction string_replacechar, :close 0} {:instruction vector_integer_conj, :close 0} {:instruction zip_insert_right_fromcode, :close 0} {:instruction integer_mod, :close 0} {:instruction boolean_rot, :close 0} {:instruction vector_float_take, :close 0} {:instruction code_contains, :close 0} {:instruction vector_boolean_yank, :close 1} {:instruction float_tan, :close 1} {:instruction integer_inc, :close 0} {:instruction code_pop, :close 1} {:instruction vector_string_contains, :close 0} {:instruction vector_float_concat, :close 0} {:instruction char_yank, :close 0} {:instruction code_car, :close 1})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
c64322ad-96bf-4039-ae0a-64f14aa0ab58,0,103,[],:random,29,24,(exec_do*range (exec_do*vector_string (exec_empty string_concat vector_float_take string_yankdup return_code_pop) integer_mult vector_integer_occurrencesof zip_end? vector_boolean_rest exec_do*vector_integer (vector_boolean_concat vector_float_emptyvector vector_boolean_rot code_wrap char_swap string_parse_to_chars code_map vector_integer_yankdup code_subst) integer_fromstring exec_do*vector_integer (char_pop))),"({:instruction exec_do*range, :close 0} {:instruction exec_do*vector_string, :close 0} {:instruction exec_empty, :close 0} {:instruction string_concat, :close 0} {:instruction vector_float_take, :close 0} {:instruction string_yankdup, :close 0} {:instruction return_code_pop, :close 1} {:instruction integer_mult, :close 0} {:instruction vector_integer_occurrencesof, :close 0} {:instruction zip_end?, :close 0} {:instruction vector_boolean_rest, :close 0} {:instruction exec_do*vector_integer, :close 0} {:instruction vector_boolean_concat, :close 0} {:instruction vector_float_emptyvector, :close 0} {:instruction vector_boolean_rot, :close 0} {:instruction code_wrap, :close 0} {:instruction char_swap, :close 0} {:instruction string_parse_to_chars, :close 0} {:instruction code_map, :close 0} {:instruction vector_integer_yankdup, :close 0} {:instruction code_subst, :close 1} {:instruction integer_fromstring, :close 0} {:instruction exec_do*vector_integer, :close 0} {:instruction char_pop, :close 0})",5,0,1,0,1,0,1,0,1,0,1
f7e88f11-85b5-4b04-90c2-8b15122eb158,0,104,[],:random,38,35,(vector_integer_concat return_fromboolean (string_removechar integer_dup integer_eq string_take zip_replace_fromcode vector_integer_emptyvector) string_setchar string_length string_first zip_insert_child_fromexec (vector_float_contains integer_empty print_float) zip_yank boolean_rot code_eq float_fromboolean vector_float_occurrencesof vector_boolean_take vector_boolean_empty zip_leftmost vector_float_set code_car vector_integer_subvec vector_integer_set string_yankdup vector_boolean_set string_last exec_shove () code_swap exec_yankdup code_stackdepth),"({:instruction vector_integer_concat, :close 0} {:instruction return_fromboolean, :close 1} {:instruction noop_open_paren, :close 0} {:instruction string_removechar, :close 0} {:instruction integer_dup, :close 0} {:instruction integer_eq, :close 0} {:instruction string_take, :close 0} {:instruction zip_replace_fromcode, :close 0} {:instruction vector_integer_emptyvector, :close 1} {:instruction string_setchar, :close 1} {:instruction string_length, :close 0} {:instruction string_first, :close 0} {:instruction zip_insert_child_fromexec, :close 0} {:instruction vector_float_contains, :close 0} {:instruction integer_empty, :close 0} {:instruction print_float, :close 1} {:instruction zip_yank, :close 0} {:instruction boolean_rot, :close 0} {:instruction code_eq, :close 0} {:instruction float_fromboolean, :close 0} {:instruction vector_float_occurrencesof, :close 0} {:instruction vector_boolean_take, :close 0} {:instruction vector_boolean_empty, :close 0} {:instruction zip_leftmost, :close 1} {:instruction vector_float_set, :close 0} {:instruction code_car, :close 0} {:instruction vector_integer_subvec, :close 0} {:instruction vector_integer_set, :close 0} {:instruction string_yankdup, :close 0} {:instruction vector_boolean_set, :close 1} {:instruction string_last, :close 0} {:instruction exec_shove, :close 1} {:instruction code_swap, :close 0} {:instruction exec_yankdup, :close 1} {:instruction code_stackdepth, :close 0})",5,1,0,1,0,1,0,1,0,1,0
be942207-fcb5-4119-be53-288f5186fee8,0,105,[],:random,49,44,(vector_float_empty return_integer_pop code_rand string_contains return_exec_pop zip_yankdup vector_float_rot string_parse_to_chars float_cos exec_noop vector_boolean_emptyvector zip_append_child_fromcode code_yankdup vector_float_emptyvector vector_string_first exec_noop string_containschar print_char zip_right exec_if (boolean_dup zip_right) (char_yankdup) code_container exec_when (vector_integer_swap return_frominteger vector_boolean_conj zip_down) code_wrap code_cons integer_dec char_flush code_fromfloat code_cons float_empty integer_fromboolean code_swap code_yank string_empty vector_boolean_indexof code_noop exec_y () boolean_stackdepth),"({:instruction vector_float_empty, :close 1} {:instruction return_integer_pop, :close 0} {:instruction code_rand, :close 0} {:instruction string_contains, :close 0} {:instruction return_exec_pop, :close 0} {:instruction zip_yankdup, :close 1} {:instruction vector_float_rot, :close 0} {:instruction string_parse_to_chars, :close 0} {:instruction float_cos, :close 1} {:instruction exec_noop, :close 0} {:instruction vector_boolean_emptyvector, :close 0} {:instruction zip_append_child_fromcode, :close 0} {:instruction code_yankdup, :close 0} {:instruction vector_float_emptyvector, :close 0} {:instruction vector_string_first, :close 0} {:instruction exec_noop, :close 1} {:instruction string_containschar, :close 0} {:instruction print_char, :close 0} {:instruction zip_right, :close 0} {:instruction exec_if, :close 0} {:instruction boolean_dup, :close 0} {:instruction zip_right, :close 1} {:instruction char_yankdup, :close 1} {:instruction code_container, :close 0} {:instruction exec_when, :close 0} {:instruction vector_integer_swap, :close 0} {:instruction return_frominteger, :close 0} {:instruction vector_boolean_conj, :close 0} {:instruction zip_down, :close 1} {:instruction code_wrap, :close 1} {:instruction code_cons, :close 0} {:instruction integer_dec, :close 0} {:instruction char_flush, :close 0} {:instruction code_fromfloat, :close 0} {:instruction code_cons, :close 0} {:instruction float_empty, :close 0} {:instruction integer_fromboolean, :close 0} {:instruction code_swap, :close 0} {:instruction code_yank, :close 0} {:instruction string_empty, :close 1} {:instruction vector_boolean_indexof, :close 0} {:instruction code_noop, :close 0} {:instruction exec_y, :close 1} {:instruction boolean_stackdepth, :close 0})",5,1,0,1,0,1,0,1,0,1,0
ec53edd5-5c0b-42be-a00f-08e1accaad27,0,106,[],:random,25,21,(vector_integer_rest code_empty float_stackdepth vector_float_conj char_isletter code_if boolean_stackdepth print_exec (boolean_dup boolean_frominteger print_vector_integer boolean_invert_second_then_and return_frominteger vector_float_replace) string_fromchar exec_if (vector_integer_conj vector_integer_shove) (string_replacefirst code_container string_first)),"({:instruction vector_integer_rest, :close 0} {:instruction code_empty, :close 2} {:instruction float_stackdepth, :close 0} {:instruction vector_float_conj, :close 0} {:instruction char_isletter, :close 0} {:instruction code_if, :close 1} {:instruction boolean_stackdepth, :close 0} {:instruction print_exec, :close 0} {:instruction boolean_dup, :close 0} {:instruction boolean_frominteger, :close 0} {:instruction print_vector_integer, :close 0} {:instruction boolean_invert_second_then_and, :close 0} {:instruction return_frominteger, :close 0} {:instruction vector_float_replace, :close 1} {:instruction string_fromchar, :close 0} {:instruction exec_if, :close 0} {:instruction vector_integer_conj, :close 0} {:instruction vector_integer_shove, :close 1} {:instruction string_replacefirst, :close 0} {:instruction code_container, :close 0} {:instruction string_first, :close 1})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
3ac9ad4f-d323-44a6-b323-b7b4e31fd542,0,107,[],:random,1,1,code_contains,"({:instruction code_contains, :close 2})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
92edbc25-cfa6-47bd-a4ac-41c060678186,0,108,[],:random,53,50,(float_frominteger string_rot integer_lt vector_string_swap print_code char_frominteger string_indexofchar string_substring code_atom code_fromboolean vector_integer_remove zip_left integer_min zip_next string_yankdup boolean_empty vector_boolean_remove zip_rightmost code_cons exec_flush vector_integer_concat boolean_shove integer_empty vector_boolean_occurrencesof vector_float_conj boolean_and exec_noop exec_string_iterate (code_fromziplefts string_conjchar) code_nth exec_dup (integer_min code_size string_last exec_when (vector_boolean_length vector_string_rot) vector_integer_yank float_flush) char_isletter string_split return_fromexec (print_code) string_pop float_yank vector_integer_replace environment_begin),"({:instruction float_frominteger, :close 0} {:instruction string_rot, :close 2} {:instruction integer_lt, :close 0} {:instruction vector_string_swap, :close 0} {:instruction print_code, :close 0} {:instruction char_frominteger, :close 0} {:instruction string_indexofchar, :close 1} {:instruction string_substring, :close 0} {:instruction noop_open_paren, :close 0} {:instruction code_atom, :close 0} {:instruction code_fromboolean, :close 1} {:instruction vector_integer_remove, :close 1} {:instruction zip_left, :close 0} {:instruction integer_min, :close 1} {:instruction zip_next, :close 0} {:instruction string_yankdup, :close 0} {:instruction boolean_empty, :close 0} {:instruction vector_boolean_remove, :close 1} {:instruction zip_rightmost, :close 0} {:instruction code_cons, :close 0} {:instruction exec_flush, :close 1} {:instruction noop_delete_prev_paren_pair, :close 0} {:instruction vector_integer_concat, :close 1} {:instruction boolean_shove, :close 0} {:instruction integer_empty, :close 0} {:instruction vector_boolean_occurrencesof, :close 0} {:instruction vector_float_conj, :close 0} {:instruction boolean_and, :close 0} {:instruction exec_noop, :close 0} {:instruction exec_string_iterate, :close 0} {:instruction code_fromziplefts, :close 0} {:instruction string_conjchar, :close 1} {:instruction code_nth, :close 0} {:instruction exec_dup, :close 0} {:instruction integer_min, :close 0} {:instruction code_size, :close 0} {:instruction string_last, :close 0} {:instruction exec_when, :close 0} {:instruction vector_boolean_length, :close 0} {:instruction vector_string_rot, :close 1} {:instruction vector_integer_yank, :close 0} {:instruction float_flush, :close 1} {:instruction char_isletter, :close 0} {:instruction string_split, :close 0} {:instruction return_fromexec, :close 0} {:instruction print_code, :close 1} {:instruction string_pop, :close 0} {:instruction float_yank, :close 0} {:instruction vector_integer_replace, :close 1} {:instruction environment_begin, :close 0})",5,1,0,1,0,1,0,1,0,1,0
04c3cef8-ad2d-4029-b733-a998bf296ffd,0,109,[],:random,16,15,(float_fromstring vector_string_flush code_noop boolean_swap vector_integer_conj integer_rot zip_dup char_isletter integer_sub string_indexofchar vector_string_last code_do* code_rot code_fromboolean zip_up),"({:instruction float_fromstring, :close 0} {:instruction vector_string_flush, :close 0} {:instruction code_noop, :close 2} {:instruction boolean_swap, :close 0} {:instruction vector_integer_conj, :close 0} {:instruction integer_rot, :close 0} {:instruction zip_dup, :close 0} {:instruction char_isletter, :close 0} {:instruction integer_sub, :close 1} {:instruction string_indexofchar, :close 0} {:instruction vector_string_last, :close 0} {:instruction code_do*, :close 0} {:instruction code_rot, :close 0} {:instruction code_fromboolean, :close 0} {:instruction zip_up, :close 1})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
29f575b2-1277-4672-b243-85f8d3e5cc66,0,110,[],:random,16,14,(zip_dup vector_boolean_last exec_y (vector_string_contains) code_fromziprights vector_string_contains vector_string_indexof code_nth code_position code_fromziproot float_fromstring vector_float_last float_yankdup print_vector_boolean),"({:instruction zip_dup, :close 0} {:instruction vector_boolean_last, :close 2} {:instruction exec_y, :close 0} {:instruction vector_string_contains, :close 1} {:instruction code_fromziprights, :close 0} {:instruction vector_string_contains, :close 0} {:instruction vector_string_indexof, :close 0} {:instruction code_nth, :close 0} {:instruction code_position, :close 0} {:instruction code_fromziproot, :close 0} {:instruction float_fromstring, :close 0} {:instruction vector_float_last, :close 0} {:instruction float_yankdup, :close 0} {:instruction print_vector_boolean, :close 0})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
6094fa9b-ba73-49a4-9c11-be42786b9299,0,111,[],:random,1,1,string_setchar,"({:instruction string_setchar, :close 0})",10000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
